ID,Age,Gender,Marital Status,Income Level,Purchase History,Coverage,Premium,Education Level,Geographic Information,Occupation,Behavioral Data,Interactions with Customer Service,Insurance Products Owned,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Cluster
738,46,Female,Married,4778.363534,4/2/2016,36357.2,355.556,Associate Degree,Delhi,Manager,policy1,Phone,policy1,Group,In-Person Meeting,In-Person Meeting,Weekends,French,3
739,33,Male,Single,8496.50018,8/31/2021,29507.4,141.747,Doctorate,Goa,Engineer,policy1,In-Person,policy5,Group,In-Person Meeting,In-Person Meeting,Evening,English,4
740,39,Male,Divorced,5762.290316,3/25/2023,44030,145.644,Master's Degree,Himachal Pradesh,Doctor,policy2,Phone,policy4,Group,Mail,Mail,Anytime,Mandarin,4
741,33,Male,Single,2112.206682,10/20/2022,36871.7,1561.773,Associate Degree,Haryana,Entrepreneur,policy3,In-Person,policy4,Business,Email,Mail,Evening,Spanish,1
742,40,Male,Divorced,3505.44603,10/10/2022,38736.9,815.308,Doctorate,Sikkim,Salesperson,policy4,In-Person,policy4,Business,Email,In-Person Meeting,Afternoon,French,2
743,48,Male,Divorced,2885.948231,8/26/2019,35366.4,765.143,Associate Degree,Mizoram,Teacher,policy5,Chat,policy4,Group,In-Person Meeting,Email,Weekends,German,2
744,61,Female,Married,4193.636874,2/23/2014,34165.5,276.697,Master's Degree,Assam,Artist,policy3,Chat,policy2,Business,Text,Phone,Morning,English,3
745,29,Male,Married,2206.669606,7/10/2023,6888.8,244.225,Bachelor's Degree,Bihar,Manager,policy4,Chat,policy4,Family,Mail,In-Person Meeting,Morning,German,1
746,34,Male,Married,3852.3623,10/13/2021,41227.1,874.574,Doctorate,West Bengal,Teacher,policy3,Mobile App,policy1,Group,Mail,In-Person Meeting,Weekends,Spanish,2
747,21,Female,Married,2169.856499,8/25/2023,32916.3,1625.947,Bachelor's Degree,Uttar Pradesh,Artist,policy4,Mobile App,policy1,Group,Phone,Email,Anytime,German,1
748,54,Male,Married,4162.440864,1/1/2016,36426,363.308,Bachelor's Degree,Tripura,Manager,policy4,Chat,policy1,Group,Text,Mail,Afternoon,French,3
749,29,Female,Single,1587.191559,2/12/2023,17437.5,674.771,Doctorate,Arunachal Pradesh,Nurse,policy3,In-Person,policy1,Business,Mail,Text,Morning,German,1
750,32,Female,Married,3684.40255,8/22/2020,41757,704.346,High School Diploma,Bihar,Teacher,policy3,Phone,policy1,Business,Text,Text,Afternoon,Mandarin,2
751,72,Female,Widowed,4073.292029,1/11/2014,15144.4,144.826,Associate Degree,Dadra and Nagar Haveli,Doctor,policy2,Chat,policy1,Family,In-Person Meeting,Phone,Anytime,German,3
752,39,Female,Divorced,1244.486638,11/1/2021,33913.4,902.519,Doctorate,Arunachal Pradesh,Doctor,policy2,Chat,policy3,Individual,Mail,In-Person Meeting,Anytime,French,2
753,33,Female,Married,9113.518229,9/3/2022,19690.3,87.617,High School Diploma,Puducherry,Lawyer,policy5,Chat,policy5,Family,Phone,Text,Evening,French,4
754,39,Male,Single,5630.391734,1/25/2025,18509,54.495,Bachelor's Degree,Haryana,Entrepreneur,policy3,Email,policy2,Group,Phone,Mail,Morning,Mandarin,4
755,36,Female,Married,14078.12668,2/22/2023,48636.7,52.342,Master's Degree,Chandigarh,Salesperson,policy3,Chat,policy2,Family,Mail,Mail,Morning,French,4
756,26,Female,Single,2416.003441,7/21/2023,42060.8,1264.531,Doctorate,Tripura,Entrepreneur,policy2,Chat,policy2,Family,Phone,Email,Morning,Spanish,1
757,44,Male,Divorced,10135.76244,6/4/2024,10301,37.448,Associate Degree,Haryana,Salesperson,policy5,In-Person,policy2,Family,Phone,Phone,Evening,English,4
758,21,Female,Married,2301.736693,10/26/2024,21896.4,1007.908,Master's Degree,Bihar,Nurse,policy5,In-Person,policy3,Business,Email,Phone,Morning,Mandarin,1
759,25,Male,Single,2147.316535,4/27/2022,17969.5,663.47,Associate Degree,Goa,Doctor,policy2,Phone,policy5,Business,Phone,Mail,Evening,English,1
760,38,Female,Widowed,2848.156524,12/6/2017,14285,135.216,Master's Degree,Bihar,Artist,policy1,Mobile App,policy1,Group,Phone,Email,Anytime,German,3
761,47,Female,Divorced,8675.815265,9/23/2024,46806.9,135.405,High School Diploma,Puducherry,Artist,policy1,Mobile App,policy2,Business,In-Person Meeting,In-Person Meeting,Morning,English,4
762,31,Female,Single,1660.110897,6/20/2022,23140.8,742.62,Doctorate,Chandigarh,Entrepreneur,policy1,Phone,policy1,Business,Mail,Phone,Morning,German,1
763,57,Male,Married,3658.152117,4/15/2024,39574.4,373.099,Bachelor's Degree,Punjab,Manager,policy5,Chat,policy1,Individual,Text,In-Person Meeting,Weekends,Mandarin,3
764,34,Female,Single,1917.8758,3/9/2025,37664.9,1465.922,Bachelor's Degree,Jharkhand,Entrepreneur,policy2,In-Person,policy2,Group,Text,Mail,Weekends,French,1
765,66,Male,Widowed,5576.765939,10/14/2023,45396.4,278.447,Master's Degree,West Bengal,Artist,policy1,In-Person,policy4,Group,In-Person Meeting,Phone,Afternoon,Spanish,3
766,42,Male,Divorced,9179.995348,3/18/2024,25665.9,66.975,Doctorate,Chhattisgarh,Nurse,policy1,Phone,policy5,Business,Text,Text,Morning,French,4
767,66,Male,Married,4939.860016,5/5/2017,14067.8,131.432,Doctorate,Haryana,Entrepreneur,policy3,Chat,policy2,Group,Mail,In-Person Meeting,Evening,English,3
768,37,Male,Divorced,3745.143105,8/1/2024,26197.7,614.475,Doctorate,Meghalaya,Nurse,policy5,In-Person,policy2,Group,Mail,In-Person Meeting,Anytime,English,2
769,52,Female,Widowed,5460.209277,11/30/2017,39821.6,365.471,Bachelor's Degree,Haryana,Entrepreneur,policy3,Chat,policy2,Individual,Mail,Email,Weekends,French,3
770,65,Female,Married,3438.677245,12/8/2014,44759.5,336.483,High School Diploma,Chandigarh,Lawyer,policy2,Phone,policy2,Individual,Email,Mail,Anytime,Spanish,3
771,57,Male,Married,3379.440316,6/18/2022,34827.6,224.701,Doctorate,Puducherry,Entrepreneur,policy3,Mobile App,policy1,Individual,Text,In-Person Meeting,Morning,Mandarin,3
772,36,Female,Single,6740.989002,4/5/2022,28441.7,107.536,Master's Degree,West Bengal,Entrepreneur,policy5,Mobile App,policy2,Business,In-Person Meeting,In-Person Meeting,Evening,Spanish,4
773,43,Female,Married,3315.143325,1/19/2022,33236.3,359.185,Doctorate,Chandigarh,Manager,policy1,Chat,policy5,Group,Mail,Phone,Weekends,German,2
774,35,Female,Divorced,2775.20437,5/24/2019,23462.6,430.617,Associate Degree,Andhra Pradesh,Teacher,policy2,Email,policy2,Business,Mail,Mail,Afternoon,Spanish,2
775,45,Male,Divorced,3951.161067,4/9/2024,41579.5,990.327,Doctorate,Mizoram,Salesperson,policy2,Chat,policy3,Group,Text,Phone,Evening,German,2
776,36,Female,Married,3619.977537,2/29/2020,20307.7,228.181,Bachelor's Degree,Tripura,Lawyer,policy3,Email,policy1,Group,Text,Phone,Morning,English,2
777,41,Male,Divorced,7761.664414,2/15/2023,45488.8,96.521,Master's Degree,Punjab,Entrepreneur,policy2,Phone,policy1,Family,Mail,Text,Morning,French,4
778,37,Female,Divorced,9923.348865,6/12/2022,26396.8,121.752,Doctorate,Manipur,Engineer,policy3,Mobile App,policy1,Business,Mail,Email,Morning,Spanish,4
779,40,Female,Widowed,3785.744072,8/28/2019,48254.8,547.184,High School Diploma,Haryana,Entrepreneur,policy1,Email,policy1,Group,In-Person Meeting,Text,Evening,English,2
780,44,Female,Divorced,3665.574253,5/21/2021,25885.9,422.064,Associate Degree,Chhattisgarh,Lawyer,policy3,Mobile App,policy2,Group,Mail,Phone,Evening,Spanish,2
781,33,Male,Divorced,3083.629017,11/13/2024,14507.1,418.295,Doctorate,Lakshadweep,Teacher,policy2,Mobile App,policy1,Business,Email,In-Person Meeting,Afternoon,Mandarin,2
782,53,Male,Divorced,10826.22119,6/13/2022,15362.7,65.209,Doctorate,Haryana,Engineer,policy1,Mobile App,policy3,Business,Text,Phone,Afternoon,Mandarin,4
783,39,Female,Divorced,2991.113865,7/30/2022,14378.3,218.501,Bachelor's Degree,Bihar,Salesperson,policy3,Mobile App,policy1,Group,Phone,Mail,Morning,French,2
784,46,Male,Widowed,3819.607919,11/9/2016,8162.5,70.573,Bachelor's Degree,Andaman and Nicobar Islands,Teacher,policy3,Email,policy5,Group,In-Person Meeting,Mail,Morning,Mandarin,3
785,27,Male,Widowed,8544.421643,8/29/2024,46997,229.918,Doctorate,Haryana,Teacher,policy4,Phone,policy5,Business,In-Person Meeting,In-Person Meeting,Weekends,Spanish,4
786,44,Male,Single,6791.712994,2/20/2025,20585.5,53.815,Doctorate,Gujarat,Manager,policy5,Mobile App,policy4,Group,Text,Mail,Afternoon,Spanish,4
787,27,Female,Married,1632.527266,11/5/2024,25368.7,892.031,High School Diploma,Uttar Pradesh,Lawyer,policy3,Chat,policy2,Group,Mail,In-Person Meeting,Morning,English,1
788,32,Male,Single,2477.695632,3/9/2024,40742.9,1963.019,Bachelor's Degree,Andaman and Nicobar Islands,Manager,policy1,In-Person,policy3,Business,Text,Phone,Evening,English,1
789,36,Female,Divorced,3410.210341,2/8/2024,45608.2,1070.875,High School Diploma,Andhra Pradesh,Engineer,policy1,Email,policy2,Group,Phone,In-Person Meeting,Weekends,French,2
790,50,Female,Married,4356.392149,5/25/2020,38583.4,254.127,High School Diploma,Nagaland,Doctor,policy3,Email,policy1,Group,In-Person Meeting,Mail,Afternoon,Mandarin,3
791,40,Female,Divorced,3857.050525,9/21/2020,47940.4,539.228,High School Diploma,Chhattisgarh,Entrepreneur,policy4,Chat,policy3,Individual,In-Person Meeting,Phone,Evening,French,2
792,45,Male,Divorced,3141.728803,8/6/2022,23674,313.074,High School Diploma,Punjab,Engineer,policy1,Mobile App,policy5,Business,Email,In-Person Meeting,Afternoon,Spanish,2
793,21,Male,Single,1621.382507,8/4/2022,17931.2,667.39,Doctorate,Assam,Artist,policy1,Chat,policy1,Individual,Text,Phone,Weekends,French,1
794,26,Female,Single,1823.832686,4/26/2023,8713.1,368.566,High School Diploma,Chhattisgarh,Manager,policy1,Mobile App,policy3,Family,Mail,Email,Evening,French,1
795,29,Female,Single,2283.102122,3/24/2025,42265.4,1818.613,Doctorate,Tripura,Lawyer,policy5,Mobile App,policy2,Family,Phone,Mail,Weekends,German,1
796,39,Female,Widowed,5426.474934,8/13/2015,16011.4,138.847,High School Diploma,Goa,Nurse,policy2,Email,policy2,Business,Phone,Mail,Anytime,French,3
797,49,Female,Single,4310.188082,8/7/2017,20370.6,199.857,Bachelor's Degree,Manipur,Artist,policy2,In-Person,policy4,Business,In-Person Meeting,Email,Afternoon,German,3
798,36,Male,Divorced,12104.86667,2/23/2023,11588.8,56.102,Associate Degree,West Bengal,Doctor,policy2,Chat,policy4,Business,In-Person Meeting,Text,Afternoon,English,4
799,25,Female,Single,8409.466592,7/19/2024,46334.1,92.065,Master's Degree,Lakshadweep,Artist,policy5,Mobile App,policy3,Family,Text,Mail,Morning,Mandarin,4
800,24,Female,Married,2256.514503,9/15/2022,42361.6,1328.322,Bachelor's Degree,Dadra and Nagar Haveli,Teacher,policy3,Email,policy2,Group,In-Person Meeting,Text,Anytime,English,1
801,58,Male,Married,3981.559306,6/30/2023,20812.8,213.497,Bachelor's Degree,Bihar,Salesperson,policy1,In-Person,policy3,Business,Text,In-Person Meeting,Evening,German,2
802,39,Male,Married,3499.347736,6/20/2019,30790.6,716.697,Doctorate,Nagaland,Artist,policy1,Phone,policy3,Individual,Phone,Phone,Afternoon,Mandarin,2
803,44,Female,Widowed,6286.256029,10/21/2022,31058.7,124.443,Bachelor's Degree,Nagaland,Entrepreneur,policy4,In-Person,policy5,Business,In-Person Meeting,Text,Anytime,German,4
804,45,Female,Married,2548.821433,4/16/2022,11094.8,257.102,Doctorate,Arunachal Pradesh,Doctor,policy1,Email,policy2,Group,Email,Mail,Morning,German,2
805,26,Male,Married,1556.517244,11/14/2024,10910.1,516.9,High School Diploma,Himachal Pradesh,Nurse,policy4,Chat,policy5,Group,Text,Text,Morning,Mandarin,1
806,50,Male,Single,7452.84864,5/23/2024,16313.5,36.468,Doctorate,Himachal Pradesh,Engineer,policy3,Email,policy2,Family,Email,Phone,Afternoon,German,4
807,26,Female,Single,1637.943081,10/14/2024,41776,1609.281,Associate Degree,Haryana,Teacher,policy2,Phone,policy3,Group,Mail,Mail,Weekends,French,1
808,41,Female,Widowed,5342.402513,4/12/2023,36174.1,271.856,Master's Degree,Punjab,Doctor,policy1,Email,policy1,Family,In-Person Meeting,In-Person Meeting,Evening,German,3
809,32,Female,Single,1747.121883,7/24/2024,42689.6,1938.887,Bachelor's Degree,Haryana,Engineer,policy2,Chat,policy2,Family,Mail,Mail,Afternoon,French,1
810,45,Male,Widowed,3823.717848,10/26/2016,25152.8,214.061,Doctorate,Delhi,Nurse,policy2,Mobile App,policy1,Group,Text,In-Person Meeting,Weekends,Spanish,3
811,36,Female,Married,3391.437442,11/25/2020,19893,448.956,Doctorate,Telangana,Salesperson,policy3,In-Person,policy5,Business,Text,Mail,Anytime,German,2
812,63,Male,Widowed,5066.92628,8/25/2017,20625.8,154.408,Associate Degree,Meghalaya,Artist,policy1,Email,policy4,Business,In-Person Meeting,In-Person Meeting,Weekends,German,3
813,43,Female,Married,2554.388411,1/25/2025,27155.2,582.274,Doctorate,Andhra Pradesh,Nurse,policy5,Mobile App,policy4,Business,Mail,Mail,Morning,Spanish,2
814,40,Male,Divorced,3490.831572,8/5/2021,32242.2,911.191,Doctorate,Gujarat,Entrepreneur,policy2,Mobile App,policy2,Business,In-Person Meeting,Email,Weekends,English,2
815,38,Female,Divorced,10926.33143,10/23/2022,17683.9,19.889,Master's Degree,Andaman and Nicobar Islands,Doctor,policy5,In-Person,policy4,Family,Mail,Email,Weekends,English,4
816,44,Female,Divorced,8915.332098,3/3/2023,19368.4,82.655,High School Diploma,Telangana,Entrepreneur,policy5,In-Person,policy3,Group,Text,Email,Evening,French,4
817,36,Female,Single,8999.936033,10/24/2022,44378.1,128.934,Master's Degree,Tamil Nadu,Manager,policy1,Email,policy3,Group,In-Person Meeting,Phone,Weekends,Mandarin,4
818,44,Female,Single,1938.416616,12/12/2022,41322.8,566.346,Doctorate,Odisha,Teacher,policy1,In-Person,policy2,Family,In-Person Meeting,Email,Morning,English,2
819,48,Male,Single,7150.573542,1/4/2024,45585.4,174.148,Doctorate,Assam,Engineer,policy4,In-Person,policy1,Family,In-Person Meeting,Text,Weekends,French,4
820,47,Female,Divorced,7782.909167,2/6/2022,9800.2,19.8,High School Diploma,Bihar,Engineer,policy4,Email,policy5,Family,Mail,Text,Weekends,German,4
821,80,Male,Married,4024.637854,11/1/2018,10719.6,103.441,Doctorate,Punjab,Artist,policy1,Chat,policy5,Business,Mail,Text,Morning,Mandarin,3
822,50,Male,Married,4186.338527,8/8/2019,32652.4,240.661,Master's Degree,Sikkim,Lawyer,policy5,In-Person,policy3,Individual,Email,Phone,Afternoon,German,3
823,49,Male,Single,10312.20217,7/18/2023,23846.7,53.352,High School Diploma,Tripura,Nurse,policy5,Mobile App,policy5,Family,Mail,Text,Morning,French,4
824,33,Male,Single,9632.789284,8/29/2024,29428.8,102.141,Doctorate,Delhi,Artist,policy5,Chat,policy2,Group,Email,Phone,Morning,Spanish,4
825,37,Female,Divorced,2969.849948,12/29/2019,35695.8,781.902,Associate Degree,Maharashtra,Manager,policy2,Chat,policy2,Business,Phone,In-Person Meeting,Weekends,German,2
826,59,Female,Widowed,3838.555381,8/20/2016,13593.6,127.358,High School Diploma,Mizoram,Teacher,policy1,Email,policy4,Business,Text,Text,Evening,Spanish,3
827,46,Female,Married,3605.427956,1/24/2025,34312.5,434.521,Associate Degree,Goa,Entrepreneur,policy3,Mobile App,policy5,Business,Email,Mail,Morning,German,2
828,20,Female,Single,2150.544547,11/26/2024,40660,1967.071,Doctorate,Uttarakhand,Manager,policy4,In-Person,policy1,Individual,In-Person Meeting,Email,Evening,Mandarin,1
829,43,Male,Married,4820.029248,6/27/2021,25734.8,141.328,Associate Degree,Sikkim,Salesperson,policy3,Chat,policy4,Group,Mail,Email,Afternoon,Spanish,3
830,35,Female,Divorced,6406.473035,9/11/2021,11459.1,49.117,Doctorate,Madhya Pradesh,Manager,policy2,Email,policy4,Business,Text,Text,Anytime,Spanish,4
831,23,Female,Single,1966.51755,9/28/2023,33879,1403.004,Bachelor's Degree,Meghalaya,Engineer,policy5,In-Person,policy1,Individual,Phone,Email,Weekends,French,1
832,28,Female,Married,1807.782576,5/13/2024,45999.5,1795.607,High School Diploma,Odisha,Salesperson,policy5,Email,policy5,Individual,Phone,Text,Weekends,Mandarin,1
833,25,Male,Single,1546.508407,10/8/2022,6354.5,267.872,Doctorate,Gujarat,Nurse,policy3,In-Person,policy1,Family,Text,Text,Evening,German,1
834,44,Female,Divorced,8749.889236,12/8/2023,18183.2,39.141,Doctorate,Lakshadweep,Teacher,policy5,Chat,policy4,Business,Text,Email,Evening,Spanish,4
835,34,Female,Widowed,4611.883038,1/23/2015,8914.8,49.264,Associate Degree,Goa,Entrepreneur,policy1,Chat,policy1,Individual,Mail,Email,Weekends,German,3
836,35,Female,Married,8974.407289,7/14/2023,11148,51.277,Associate Degree,Nagaland,Teacher,policy2,Email,policy5,Business,Text,In-Person Meeting,Weekends,English,4
837,43,Male,Widowed,4071.557809,6/1/2020,25908.7,151.636,High School Diploma,Manipur,Salesperson,policy5,Email,policy5,Individual,Mail,Text,Evening,Mandarin,3
838,43,Female,Married,4668.507419,2/25/2024,20175.6,53.493,Master's Degree,Assam,Manager,policy5,Mobile App,policy3,Individual,Email,Email,Weekends,German,4
839,39,Female,Single,9283.263889,1/20/2024,21052.7,46.47,Associate Degree,Uttarakhand,Manager,policy3,Mobile App,policy5,Family,Mail,Email,Evening,Spanish,4
840,44,Male,Married,3912.504107,2/27/2021,43858.3,552.333,Bachelor's Degree,Andhra Pradesh,Nurse,policy4,Email,policy4,Business,Text,Phone,Evening,Spanish,2
841,24,Male,Single,1735.60485,3/12/2025,43821.5,1913.506,Associate Degree,West Bengal,Nurse,policy2,Mobile App,policy3,Individual,Mail,Phone,Afternoon,French,1
842,43,Male,Divorced,6573.687847,2/8/2022,31413,98.941,Master's Degree,Bihar,Artist,policy2,In-Person,policy1,Family,Email,In-Person Meeting,Evening,Spanish,4
843,31,Male,Single,1684.165735,12/27/2023,7396,341.092,High School Diploma,Puducherry,Teacher,policy1,Mobile App,policy1,Business,Text,In-Person Meeting,Weekends,German,1
844,61,Female,Widowed,4410.261619,3/24/2024,43918.7,221.815,Master's Degree,Lakshadweep,Lawyer,policy1,Phone,policy2,Individual,In-Person Meeting,Text,Evening,French,3
845,23,Female,Separated,1953.490284,4/12/2022,31911.4,1209.108,Master's Degree,Chandigarh,Entrepreneur,policy4,In-Person,policy4,Family,In-Person Meeting,In-Person Meeting,Weekends,English,1
846,55,Male,Married,2335.407711,12/23/2014,39066.2,319.774,Bachelor's Degree,Telangana,Nurse,policy3,Email,policy5,Business,Mail,Phone,Weekends,Spanish,3
847,31,Female,Single,1820.390704,3/12/2023,25228.3,950.168,Doctorate,Odisha,Nurse,policy1,Chat,policy2,Family,Text,Mail,Weekends,English,1
848,46,Female,Married,2884.780817,3/6/2019,31408,285.957,Associate Degree,Andaman and Nicobar Islands,Lawyer,policy5,Mobile App,policy1,Business,In-Person Meeting,Email,Afternoon,Mandarin,3
849,54,Male,Widowed,4960.603596,3/25/2019,35730,354.13,High School Diploma,Sikkim,Salesperson,policy1,Mobile App,policy2,Individual,Phone,In-Person Meeting,Evening,Mandarin,3
850,68,Male,Widowed,3783.021778,5/4/2024,28293.1,279.362,High School Diploma,Madhya Pradesh,Manager,policy5,Mobile App,policy5,Family,In-Person Meeting,Mail,Weekends,French,3
851,41,Male,Married,3574.070988,9/21/2019,20515.9,541.103,Master's Degree,Manipur,Salesperson,policy4,Chat,policy4,Group,In-Person Meeting,Phone,Afternoon,German,2
852,40,Male,Married,4027.326048,10/5/2014,40023.9,328.94,Doctorate,Madhya Pradesh,Artist,policy3,Mobile App,policy3,Individual,Text,Text,Evening,German,3
853,24,Female,Single,2674.418223,11/28/2023,32816.7,997.438,Doctorate,Haryana,Doctor,policy2,In-Person,policy3,Business,Mail,Text,Morning,German,1
854,47,Male,Divorced,3662.529521,6/20/2023,25100.2,36.827,Bachelor's Degree,Delhi,Nurse,policy5,Chat,policy2,Group,Mail,Phone,Weekends,English,4
855,43,Male,Married,2435.175849,1/9/2025,28750.1,584.365,Doctorate,Sikkim,Teacher,policy3,In-Person,policy5,Group,Email,Phone,Anytime,English,2
856,34,Female,Single,3571.443894,1/22/2016,45986.1,295.918,Bachelor's Degree,Uttarakhand,Engineer,policy5,Phone,policy1,Group,Text,In-Person Meeting,Evening,Spanish,3
857,58,Female,Single,2950.065007,10/3/2018,21200.2,207.002,Doctorate,Haryana,Artist,policy5,In-Person,policy2,Business,Phone,Email,Weekends,Spanish,3
858,45,Female,Married,3512.577664,6/6/2022,22826.7,318.949,High School Diploma,Dadra and Nagar Haveli,Lawyer,policy5,Chat,policy1,Individual,Email,Phone,Anytime,English,2
859,46,Male,Married,4254.173094,4/8/2019,35550.5,1015.933,Associate Degree,Himachal Pradesh,Artist,policy3,Chat,policy2,Business,Phone,Email,Morning,German,2
