Income,Credit_History,Outstanding_Balance,Employment,Repay_Loan
50886.30444902476,0.8502195807168756,48369.980358673994,Employed,0
31907.673377936437,0.7899816017169112,43025.51183133168,Unemployed,0
43699.36291267498,0.06046389778716554,18210.15625596663,Self-Employed,0
53455.29313278598,0.04854999949108145,47461.8890188574,Employed,0
44557.59620926718,0.07634264933233446,25439.855272854078,Unemployed,0
31758.0511487765,0.04910210219033442,24068.985682029554,Self-Employed,0
56001.94300516899,0.53235844561587,33830.85644850479,Unemployed,0
19328.959066770927,0.7863015564262938,21916.67794530435,Self-Employed,0
40632.110771604166,0.26638414567379975,34400.557548681805,Employed,0
47640.25223168773,0.7950479302067861,34232.90605655994,Employed,0
45479.64615483801,0.26634593729838524,36392.104751987215,Employed,0
19406.236416800075,0.6054675797922394,23458.54492192815,Self-Employed,0
62237.3319312453,0.7685897975545262,37009.04622920799,Self-Employed,0
52984.95953530234,0.5287268336041703,33999.123894261196,Unemployed,0
41092.77786210135,0.36179406646727946,22454.55596239624,Employed,0
40841.41759594798,0.010021240740667528,26640.505976965407,Employed,0
19437.389626530574,0.7970360662320489,23566.276628911033,Self-Employed,0
31450.756000700763,0.17413189568321313,33000.77400315796,Self-Employed,0
20444.224259148374,0.582257915268612,23189.289204517867,Self-Employed,0
54308.792740303295,0.5735365799381984,40347.66586841291,Employed,0
19900.64458230365,0.09151995320757583,29350.278774492137,Employed,0
44216.74366648501,0.17130033888131946,28570.423031390786,Unemployed,0
21744.847632126923,0.22027714331911838,21034.183346056572,Self-Employed,0
33042.22634669197,0.061835328669824996,22758.567189364694,Employed,0
31519.589363149862,0.15358151465617462,33427.521751792454,Employed,0
32970.73082168657,0.176421709806219,18295.08130127879,Employed,0
42481.08558098413,0.476272795442638,32712.91230040715,Employed,0
47176.45859221592,0.3619242894688638,28334.13099759367,Employed,0
36467.143029693914,0.36705148577099567,31218.8621911557,Employed,0
57420.02663782753,0.6058478966926789,41573.90673048316,Employed,0
42026.274010898436,0.020599367374170088,36252.24675503667,Employed,0
41247.40143893954,0.21853390526996433,25242.47270757354,Self-Employed,0
51195.71868270775,0.04088634445143199,26557.307127993947,Employed,0
22889.59921404354,0.8838327296031342,25764.692193271556,Employed,0
41842.4370013825,0.0666178208806213,27020.394611808133,Employed,0
33382.90050482219,0.2710433884962595,15828.024732815946,Unemployed,0
33459.79896639727,0.057529227194459534,30578.750893482465,Employed,0
42902.339285146394,0.5839062403357568,33410.370162396095,Unemployed,0
50907.17309290973,0.12919211051819385,29951.945595992398,Self-Employed,0
24872.834276792524,0.049099485956918994,36018.46492443427,Employed,0
42686.16429349539,0.6119929589979848,33745.559638655046,Self-Employed,0
41199.306484078945,0.29052570710620995,16160.257204628653,Unemployed,0
19679.768798198245,0.27341706693488005,24058.47155718812,Employed,0
64583.23647832924,0.6525926418077094,32612.28211621212,Employed,0
24550.421823428384,0.052479709714768036,36832.043896518924,Employed,0
19655.516936620836,0.30440944724716035,26805.844159379914,Self-Employed,0
42232.47270294867,0.27862553477239593,41860.67509577199,Employed,0
22008.753109965695,0.3991665674391417,6074.875473371928,Unemployed,0
44033.54164581321,0.09909837960820658,29870.749066114317,Employed,0
33117.90742263129,0.7298363733415789,43570.868870580365,Self-Employed,0
34444.08501543419,0.8988696328305416,30359.157446632038,Employed,0
56376.60660715491,0.34491274571954245,34157.14137508266,Employed,0
44192.924492026286,0.8872868090308775,22795.67839998361,Self-Employed,0
32830.786305735106,0.7125507121097426,28040.610222098538,Employed,0
29009.431272019643,0.2776545616649611,52195.023986162014,Employed,0
41176.56203324191,0.6309601419999779,21461.41813061062,Employed,0
60124.55027845323,0.5195684644448333,38157.282561191496,Unemployed,0
47225.54152925843,0.13176149415374588,28185.790754697413,Self-Employed,0
51797.99874204453,0.8128311587366785,40327.29067132906,Employed,0
37186.78800335471,0.450593987616033,30387.048017843612,Unemployed,0
40683.31071480326,0.01909120979737325,37274.83428084067,Employed,0
57852.727768350334,0.17808327169438776,28863.53308085861,Unemployed,0
47415.48514499394,0.1886125912363194,22536.6093889962,Employed,0
51265.82090685672,0.8240397133184921,49271.619752887666,Employed,0
62034.26769379484,0.1302755989831383,23323.30218284699,Self-Employed,0
38831.85253109293,0.0,23508.36776831695,Unemployed,0
46019.72363886637,0.7986523350286663,45921.95503637455,Self-Employed,0
31458.234450933152,0.04962338719447734,23644.70272584205,Self-Employed,0
23404.60328574279,0.14160296847377157,25278.8920693709,Self-Employed,0
43994.29216387182,0.2722545799717015,44167.66888495134,Employed,0
24104.86068564567,0.48237845693839076,36058.63023849372,Employed,0
28637.89347439219,0.25669627495085234,25049.56616707484,Employed,0
50376.02002704611,0.24274896479664346,24590.895939181955,Employed,0
56452.33398433447,0.18672077524238118,22326.53169457351,Unemployed,0
20357.84621917084,0.4697981369728162,26687.459007239107,Employed,0
20311.821923714717,0.689553246894357,19108.111767948187,Employed,0
40566.391868765815,0.4391817389858845,29718.85410703748,Unemployed,0
40763.474608566554,0.6779344046656611,27075.04762816856,Self-Employed,0
34564.731282447465,0.6074208560907718,29500.2573960622,Employed,0
36377.012701553984,0.4104006887825943,30759.41029907103,Employed,0
27674.58009919873,0.5787235153473531,40941.86843364586,Employed,0
20657.850541847016,0.2095985517217492,31967.35399753171,Unemployed,0
41304.77595890667,0.15285636246638068,28410.81406889333,Employed,0
43354.22692875397,0.3106988865876764,23003.05160495338,Employed,0
33615.67990668153,0.25897685708270635,16034.23317608389,Unemployed,0
39192.99647677367,0.12379735877298416,26517.22027966613,Employed,0
46607.49488896745,0.5237271979615545,39272.74885542853,Employed,0
22621.485352593027,0.7641379185244006,13168.350873724867,Self-Employed,0
72659.08046539318,0.8550716756863255,50149.549507689226,Unemployed,0
33980.76017121405,0.17432472429387075,18616.664157763644,Employed,0
59523.20426447729,0.17284120417752202,29330.966250275244,Unemployed,0
50195.63182348957,0.049623790182279484,20768.355539777345,Self-Employed,0
21672.38235352705,0.22011334979535344,20346.814202826692,Self-Employed,0
48455.32578346838,0.23482663297822426,30400.30972555973,Employed,0
20326.354102458186,0.09214227608267218,30705.459560399246,Employed,0
24568.661026456542,0.15522971937694238,30756.17631760066,Employed,0
39369.649406966324,0.5302425440955527,13995.126369377416,Self-Employed,0
24117.787767859874,0.15741802845097574,30596.9253309861,Employed,0
55695.325681026894,0.049612154579096825,46341.60298163263,Employed,0
19148.289730740482,0.44480051115625857,30859.027621456666,Employed,0
27627.696123278496,0.74859234964844,25558.71087660543,Self-Employed,0
29706.53873333567,0.39417172901694447,25112.632223967634,Self-Employed,0
29768.509763397717,0.23029772794922598,26848.91138938936,Employed,0
59754.07936171963,0.04991184062014642,35791.37415219421,Employed,0
57534.477520769826,0.48587125795646463,39659.9818808661,Employed,0
27310.64174015128,0.9539745476660919,22945.552518202632,Unemployed,0
51666.82410270147,0.8378324329060467,35206.27357123926,Employed,0
46656.529060993074,0.020731818093954895,30914.554595616162,Unemployed,0
20774.408626857843,0.678427693933117,9933.31355279391,Unemployed,0
20404.892305009984,0.17297382594152133,18873.65739818248,Employed,0
22756.262764425835,0.21357470761165265,19902.287403943592,Self-Employed,0
24329.36495589931,0.5944610831345591,18142.646544275594,Employed,0
39515.52620420143,0.8309565926686479,33130.56175311314,Unemployed,0
46334.50320839384,0.2325578497942801,33203.79012922478,Employed,0
57431.53770125862,0.25770061140252953,28526.91912208815,Unemployed,0
19857.20793382235,0.28569242093489056,32846.495373010526,Employed,0
34115.432402110026,0.44893315288600416,18519.091902006763,Unemployed,0
44413.13759697882,0.47794552815350966,29002.67513915638,Employed,0
46895.492538109014,0.1936108926263318,23008.39196648329,Employed,0
29274.00899135635,0.36418596830676336,16914.612927055452,Self-Employed,0
37872.31929410564,0.11511770661205055,9812.997516517355,Self-Employed,0
62468.42043911385,0.6133194822506861,31349.201737659805,Employed,0
63559.91410139131,1.044144885541915,31532.265937402342,Employed,0
52601.33775699798,0.5408791523522917,36251.477156253015,Unemployed,0
28767.013576021498,0.15292139712779063,23848.154406755555,Employed,0
37012.12427592419,0.6611736085837314,30679.96549113975,Self-Employed,0
34175.66758162647,0.2596574734297764,19934.138963314977,Employed,0
19202.00627142604,0.16322128202371405,19967.6281126581,Employed,0
52126.4715353897,0.02064483001505395,32545.85660882438,Employed,0
31163.01884083858,0.4098587843623187,25343.615868218272,Self-Employed,0
42101.45321366602,0.09792194652377845,28703.795300995334,Self-Employed,0
28051.802452234628,0.4325473278995727,24457.219460793254,Self-Employed,0
30436.003640023322,0.0878267173837676,34856.098263758,Employed,0
50437.30311426627,0.22602395038235096,40715.79774949502,Employed,0
29331.50478416343,0.09772494520273821,20691.13092182947,Self-Employed,0
28400.95447822423,0.7527542435215873,28744.92004922822,Self-Employed,0
57291.81722939912,0.34537077498697305,32892.822983509715,Self-Employed,0
30177.407118186235,0.6140761202425202,41469.54335420011,Employed,0
44227.160737011116,0.020112782781496412,31948.773866238083,Unemployed,0
40908.07433478082,0.18581841434465093,25575.79241496718,Employed,0
20746.167879299606,0.49595130827315104,40811.61072785994,Employed,0
43705.73515764441,0.6835264775343671,27002.753015271344,Self-Employed,0
29481.686097735674,0.010376676034614521,17358.75450317484,Unemployed,0
21292.28546871684,0.8794259467275071,27087.406412429904,Employed,0
35674.47067226153,0.11501048470133642,15388.631820166986,Employed,0
67080.05023530142,0.19557065433331244,31513.372011557763,Unemployed,0
49431.84300691597,0.26241913339857503,31563.68290624477,Employed,0
20056.201793700224,0.16511556475362693,18468.55225205901,Employed,0
25056.88200102005,0.05137560097574414,34991.75496651245,Employed,0
54692.245170857546,0.613518510369384,20146.350234536498,Employed,0
31911.99462561777,0.7656801795539987,42627.95589218161,Unemployed,0
61325.506439092795,0.04881286528447001,37119.573462675624,Employed,0
42203.32227945358,0.2834595414953196,32015.22498522044,Self-Employed,0
40400.692932903774,0.19904587675851484,21758.57863781285,Employed,0
52317.057662508516,0.2372261558983919,24934.284215155738,Employed,0
58651.46705252933,0.3385226049882247,34251.491196413095,Employed,0
42814.515373289345,0.36306602680655775,24320.841951865146,Employed,0
50449.58299334132,0.2441208378581216,30539.987062880013,Employed,0
39340.72293469302,1.0182447768407115,34705.837889915216,Employed,0
27938.251415878574,0.23530411780741758,27053.219126337637,Employed,0
49528.44670018676,0.7734446471700028,34835.913225478624,Employed,0
42058.7248536002,0.7281870337961515,36712.819329898666,Employed,0
28989.43992368494,0.22022262950805685,25844.021808981823,Employed,0
44673.36323032509,0.4706912755842887,28261.169551662446,Employed,0
39243.96844992347,0.009550883300408666,37392.32777529677,Employed,0
33227.7071969236,0.13637122574088573,21589.536283049656,Employed,0
51746.46913776337,0.2831913242153894,22698.270001058885,Employed,0
44937.6260790142,0.6431607585846804,40825.85841177124,Self-Employed,0
57270.720602674926,0.24399365277142404,27138.179436166447,Unemployed,0
